DriverID,#Driver,Team,Year,GranPrix,#Location,LapNumber,position,PitInTime,PitOutTime,Stint,TireLife,#TireMeters,Compound,IsFreshTire,#DriverMeters,LapTime,Best,air_temp_avg,humidity_avg,trackTemp_AVG,pressure_avg,wind_speed_avg,wind_direction_avg,NormalizedTireMeters,NormalizedDriverMeters
24,ZHO,Kick Sauber,2024,British Grand Prix,Silverstone,1.0,15.0,1,1,1.0,1.0,5891,1,1,5891,102.231,0,16.2,63.0,33.0,992.0,1.6,215.0,0.01887197426927562,0.01900016126431221
24,ZHO,Kick Sauber,2024,British Grand Prix,Silverstone,2.0,14.0,1,1,1.0,2.0,11782,1,1,11782,93.563,1,8.15,31.0,16.5,495.95,1.0,117.5,0.03774394853855124,0.03800032252862442
24,ZHO,Kick Sauber,2024,British Grand Prix,Silverstone,3.0,14.0,1,1,1.0,3.0,17673,1,1,17673,93.487,1,16.3,61.0,24.3,992.0,1.9,237.0,0.05661592280782685,0.057000483792936624
24,ZHO,Kick Sauber,2024,British Grand Prix,Silverstone,4.0,14.0,1,1,1.0,4.0,23564,1,1,23564,93.221,1,8.1,30.0,12.0,496.0,1.1,121.5,0.07548789707710248,0.07600064505724884
24,ZHO,Kick Sauber,2024,British Grand Prix,Silverstone,5.0,14.0,1,1,1.0,5.0,29455,1,1,29455,93.271,0,8.1,30.5,12.15,496.0,1.05,124.0,0.09435987134637809,0.09500080632156103
24,ZHO,Kick Sauber,2024,British Grand Prix,Silverstone,6.0,14.0,1,1,1.0,6.0,35346,1,1,35346,93.788,0,16.3,61.0,25.4,992.0,2.1,251.0,0.1132318456156537,0.11400096758587325
24,ZHO,Kick Sauber,2024,British Grand Prix,Silverstone,7.0,15.0,1,1,1.0,7.0,41237,1,1,41237,94.51,0,8.2,30.0,13.0,496.0,0.8,128.0,0.13210381988492934,0.13300112885018545
24,ZHO,Kick Sauber,2024,British Grand Prix,Silverstone,8.0,18.0,1,1,1.0,8.0,47128,1,1,47128,96.323,0,16.5,61.0,26.1,992.0,2.0,320.0,0.15097579415420495,0.15200129011449767
24,ZHO,Kick Sauber,2024,British Grand Prix,Silverstone,9.0,18.0,1,1,1.0,9.0,53019,1,1,53019,95.322,0,8.4,30.5,12.85,496.0,0.75,104.0,0.16984776842348057,0.17100145137880987
24,ZHO,Kick Sauber,2024,British Grand Prix,Silverstone,10.0,19.0,1,1,1.0,10.0,58910,1,1,58910,95.828,0,8.4,30.0,12.7,495.95,1.0,121.5,0.18871974269275618,0.19000161264312207
24,ZHO,Kick Sauber,2024,British Grand Prix,Silverstone,11.0,19.0,1,1,1.0,11.0,64801,1,1,64801,95.012,0,16.7,59.0,25.3,991.9,2.1,234.0,0.2075917169620318,0.2090017739074343
24,ZHO,Kick Sauber,2024,British Grand Prix,Silverstone,12.0,19.0,1,1,1.0,12.0,70692,1,1,70692,94.235,0,8.35,30.0,12.45,496.0,0.9,120.0,0.2264636912313074,0.2280019351717465
24,ZHO,Kick Sauber,2024,British Grand Prix,Silverstone,13.0,19.0,1,1,2.0,1.0,5891,2,1,76583,115.049,0,8.25,30.0,12.3,495.95,0.6,121.5,0.01887197426927562,0.2470020964360587
24,ZHO,Kick Sauber,2024,British Grand Prix,Silverstone,14.0,19.0,1,1,2.0,2.0,11782,2,1,82474,92.45,1,16.5,59.0,24.6,992.0,1.9,187.0,0.03774394853855124,0.2660022577003709
24,ZHO,Kick Sauber,2024,British Grand Prix,Silverstone,15.0,19.0,1,1,2.0,3.0,17673,2,1,88365,92.479,0,8.25,30.0,12.15,495.95,0.7,133.0,0.05661592280782685,0.2850024189646831
24,ZHO,Kick Sauber,2024,British Grand Prix,Silverstone,16.0,19.0,1,1,2.0,4.0,23564,2,1,94256,95.202,0,16.4,62.0,24.3,992.1,1.6,242.0,0.07548789707710248,0.30400258022899534
24,ZHO,Kick Sauber,2024,British Grand Prix,Silverstone,17.0,19.0,1,1,2.0,5.0,29455,2,1,100147,98.106,0,8.3,30.0,11.95,496.05,0.8,29.5,0.09435987134637809,0.32300274149330754
24,ZHO,Kick Sauber,2024,British Grand Prix,Silverstone,18.0,19.0,1,1,2.0,6.0,35346,2,1,106038,99.637,0,8.1,32.0,11.45,496.05,0.75,167.5,0.1132318456156537,0.34200290275761974
24,ZHO,Kick Sauber,2024,British Grand Prix,Silverstone,19.0,19.0,1,1,2.0,7.0,41237,2,1,111929,106.313,0,16.1,67.0,22.5,992.2,0.7,230.0,0.13210381988492934,0.36100306402193194
24,ZHO,Kick Sauber,2024,British Grand Prix,Silverstone,20.0,19.0,1,1,3.0,1.0,5891,2,1,117820,125.955,0,7.8,34.5,11.05,496.1,0.8,114.5,0.01887197426927562,0.38000322528624414
24,ZHO,Kick Sauber,2024,British Grand Prix,Silverstone,21.0,19.0,1,1,3.0,2.0,11782,2,1,123711,104.56,0,7.6,34.0,11.0,496.05,0.35,133.0,0.03774394853855124,0.39900338655055634
24,ZHO,Kick Sauber,2024,British Grand Prix,Silverstone,22.0,19.0,1,1,3.0,3.0,17673,2,1,129602,110.248,0,7.55,34.0,10.95,496.1,0.4,84.5,0.05661592280782685,0.4180035478148686
24,ZHO,Kick Sauber,2024,British Grand Prix,Silverstone,23.0,19.0,1,1,3.0,4.0,23564,2,1,135493,110.081,0,7.55,34.5,11.0,496.1,0.4,133.5,0.07548789707710248,0.4370037090791808
24,ZHO,Kick Sauber,2024,British Grand Prix,Silverstone,24.0,19.0,1,1,3.0,5.0,29455,2,1,141384,108.867,0,7.55,34.0,10.75,496.1,0.45,58.0,0.09435987134637809,0.456003870343493
24,ZHO,Kick Sauber,2024,British Grand Prix,Silverstone,25.0,19.0,1,1,3.0,6.0,35346,2,1,147275,108.245,0,15.1,68.0,21.4,992.2,0.7,272.0,0.1132318456156537,0.4750040316078052
24,ZHO,Kick Sauber,2024,British Grand Prix,Silverstone,26.0,19.0,1,1,3.0,7.0,41237,2,1,153166,105.113,0,7.5,35.0,10.55,496.15,0.5,70.5,0.13210381988492934,0.4940041928721174
24,ZHO,Kick Sauber,2024,British Grand Prix,Silverstone,27.0,19.0,1,1,4.0,1.0,5891,2,1,159057,124.515,0,7.45,35.5,10.45,496.25,0.55,88.0,0.01887197426927562,0.5130043541364296
24,ZHO,Kick Sauber,2024,British Grand Prix,Silverstone,28.0,19.0,1,1,4.0,2.0,11782,2,1,164948,101.866,0,7.45,36.0,10.35,496.2,0.5,112.0,0.03774394853855124,0.5320045154007418
24,ZHO,Kick Sauber,2024,British Grand Prix,Silverstone,29.0,19.0,1,1,4.0,3.0,17673,2,1,170839,101.993,0,7.35,36.5,10.35,496.25,0.7,120.0,0.05661592280782685,0.551004676665054
24,ZHO,Kick Sauber,2024,British Grand Prix,Silverstone,30.0,19.0,1,1,4.0,4.0,23564,2,1,176730,103.157,0,14.6,73.0,20.7,992.5,1.7,230.0,0.07548789707710248,0.5700048379293662
24,ZHO,Kick Sauber,2024,British Grand Prix,Silverstone,31.0,19.0,1,1,4.0,5.0,29455,2,1,182621,104.316,0,7.25,37.0,10.35,496.25,0.7,112.0,0.09435987134637809,0.5890049991936784
