DriverID,#Driver,Team,Year,GranPrix,#Location,LapNumber,position,PitInTime,PitOutTime,Stint,TireLife,#TireMeters,Compound,IsFreshTire,#DriverMeters,LapTime,Best,air_temp_avg,humidity_avg,trackTemp_AVG,pressure_avg,wind_speed_avg,wind_direction_avg,NormalizedTireMeters,NormalizedDriverMeters
31,OCO,Alpine,2024,Australian Grand Prix,Melbourne,1.0,15.0,1,1,1.0,1.0,5278,2,1,5278,96.283,0,20.4,45.0,38.8,1020.9,1.1,322.0,0.016908212560386472,0.017023060796645704
31,OCO,Alpine,2024,Australian Grand Prix,Melbourne,2.0,15.0,1,1,1.0,2.0,10556,2,1,10556,84.68,1,10.25,22.5,19.5,510.4,0.45,44.0,0.033816425120772944,0.03404612159329141
31,OCO,Alpine,2024,Australian Grand Prix,Melbourne,3.0,15.0,1,1,1.0,3.0,15834,2,1,15834,83.577,1,20.6,44.0,39.3,1020.7,0.8,168.0,0.050724637681159424,0.05106918238993711
31,OCO,Alpine,2024,Australian Grand Prix,Melbourne,4.0,14.0,1,1,1.0,4.0,21112,2,1,21112,83.574,1,10.35,22.5,19.55,510.35,0.8,81.5,0.06763285024154589,0.06809224318658282
31,OCO,Alpine,2024,Australian Grand Prix,Melbourne,5.0,14.0,1,1,1.0,5.0,26390,2,1,26390,83.784,0,20.6,45.0,38.9,1020.8,1.0,132.0,0.08454106280193237,0.08511530398322852
31,OCO,Alpine,2024,Australian Grand Prix,Melbourne,6.0,13.0,1,1,1.0,6.0,31668,2,1,31668,83.841,0,20.6,45.0,39.3,1020.7,0.5,19.0,0.10144927536231885,0.10213836477987422
31,OCO,Alpine,2024,Australian Grand Prix,Melbourne,7.0,11.0,1,1,1.0,7.0,36946,2,1,36946,83.198,1,10.3,22.0,19.65,510.35,0.25,33.5,0.11835748792270531,0.11916142557651992
31,OCO,Alpine,2024,Australian Grand Prix,Melbourne,8.0,8.0,1,1,1.0,8.0,42224,2,1,42224,82.98,1,20.5,43.0,38.9,1020.7,0.8,164.0,0.13526570048309178,0.13618448637316563
31,OCO,Alpine,2024,Australian Grand Prix,Melbourne,9.0,13.0,1,1,1.0,9.0,47502,2,1,47502,97.948,0,10.35,21.5,19.55,510.3,0.85,70.5,0.15217391304347827,0.15320754716981133
31,OCO,Alpine,2024,Australian Grand Prix,Melbourne,10.0,14.0,1,1,2.0,1.0,5278,3,1,52780,89.439,0,20.8,43.0,39.0,1020.6,1.5,150.0,0.016908212560386472,0.17023060796645703
31,OCO,Alpine,2024,Australian Grand Prix,Melbourne,11.0,14.0,1,1,2.0,2.0,10556,3,1,58058,83.339,0,10.4,22.0,19.45,510.3,0.3,60.0,0.033816425120772944,0.18725366876310273
31,OCO,Alpine,2024,Australian Grand Prix,Melbourne,12.0,14.0,1,1,2.0,3.0,15834,3,1,63336,82.882,1,20.9,43.0,39.1,1020.5,0.5,107.0,0.050724637681159424,0.20427672955974843
31,OCO,Alpine,2024,Australian Grand Prix,Melbourne,13.0,14.0,1,1,2.0,4.0,21112,3,1,68614,82.956,0,20.9,43.0,39.1,1020.5,1.1,132.0,0.06763285024154589,0.22129979035639413
31,OCO,Alpine,2024,Australian Grand Prix,Melbourne,14.0,14.0,1,1,2.0,5.0,26390,3,1,73892,83.119,0,10.45,21.5,19.55,510.25,0.6,72.0,0.08454106280193237,0.23832285115303983
31,OCO,Alpine,2024,Australian Grand Prix,Melbourne,15.0,14.0,1,1,2.0,6.0,31668,3,1,79170,83.091,0,20.8,43.0,39.2,1020.4,0.7,102.0,0.10144927536231885,0.25534591194968553
31,OCO,Alpine,2024,Australian Grand Prix,Melbourne,16.0,16.0,1,1,2.0,7.0,36946,3,1,84448,110.665,0,10.5,21.5,19.45,510.15,0.7,72.0,0.11835748792270531,0.27236897274633126
31,OCO,Alpine,2024,Australian Grand Prix,Melbourne,17.0,17.0,1,1,3.0,1.0,5278,3,1,89726,107.066,0,10.5,21.5,19.3,510.2,0.3,54.0,0.016908212560386472,0.28939203354297693
31,OCO,Alpine,2024,Australian Grand Prix,Melbourne,18.0,17.0,1,1,3.0,2.0,10556,3,1,95004,82.587,1,20.9,43.0,38.6,1020.3,0.5,0.0,0.033816425120772944,0.30641509433962266
31,OCO,Alpine,2024,Australian Grand Prix,Melbourne,19.0,17.0,1,1,3.0,3.0,15834,3,1,100282,82.88,0,10.5,21.5,19.55,510.1,0.5,47.0,0.050724637681159424,0.32343815513626833
31,OCO,Alpine,2024,Australian Grand Prix,Melbourne,20.0,17.0,1,1,3.0,4.0,21112,3,1,105560,82.814,0,21.0,43.0,39.0,1020.2,0.6,133.0,0.06763285024154589,0.34046121593291406
31,OCO,Alpine,2024,Australian Grand Prix,Melbourne,21.0,17.0,1,1,3.0,5.0,26390,3,1,110838,82.663,0,21.0,43.0,38.7,1020.3,1.3,142.0,0.08454106280193237,0.35748427672955974
31,OCO,Alpine,2024,Australian Grand Prix,Melbourne,22.0,17.0,1,1,3.0,6.0,31668,3,1,116116,82.803,0,10.55,22.0,19.35,510.1,0.6,77.0,0.10144927536231885,0.37450733752620546
31,OCO,Alpine,2024,Australian Grand Prix,Melbourne,23.0,17.0,1,1,3.0,7.0,36946,3,1,121394,82.713,0,21.0,44.0,38.8,1020.3,1.4,153.0,0.11835748792270531,0.39153039832285114
31,OCO,Alpine,2024,Australian Grand Prix,Melbourne,24.0,17.0,1,1,3.0,8.0,42224,3,1,126672,82.759,0,10.55,22.0,19.45,510.05,0.3,66.5,0.13526570048309178,0.40855345911949686
31,OCO,Alpine,2024,Australian Grand Prix,Melbourne,25.0,17.0,1,1,3.0,9.0,47502,3,1,131950,82.797,0,21.3,43.0,38.9,1020.2,0.9,150.0,0.15217391304347827,0.42557651991614254
31,OCO,Alpine,2024,Australian Grand Prix,Melbourne,26.0,17.0,1,1,3.0,10.0,52780,3,1,137228,82.892,0,21.4,43.0,38.9,1020.2,1.2,144.0,0.16908212560386474,0.44259958071278827
